,household_id,month,electricity_always_on,electricity_refrigeration,electricity_space_heating,electricity_water_heating,electricity_cooking,electricity_laundry,electricity_lighting,electricity_entertainment,electricity_electric_vehicle,electricity_pool_or_sauna,electricity_other,electricity_total,property_type,property_size,property_age,property_ownership,occupants,occupant_type,space_heating,water_heating,stove_heating,grill_heating,oven_heating,photo_voltaic,fridge,freezer,combi_fridge_freezer,oven,grill,hob,microwave,kettle,toaster,dishwasher,washing_machine,tumble_dryer,iron,tv,dvd_or_blueray,digital_tv_box,games_console,computer,tablet,electric_shower,ev_charger,swimming_pool,sauna
137,18663,2,30.0011,0.0,0.0,0.0,8.0186,13.5043,34.9896,34.4333,0.0,0,25.2116,146.159,PT.05,PS.02,PA.01,OWN.02,OCC.02,OT.02,SH.01,WH.01,STH.01,GH.01,OH.01,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
138,18714,2,13.3166,0.0,0.0,0.0,51.861999999999995,15.0146,59.3676,53.5894,0.0,0,33.1405,226.291,PT.01,PS.04,PA.02,OWN.01,OCC.02,OT.06,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
139,18735,2,21.1845,0.0,0.0,0.0,14.3922,14.2289,24.0726,37.7188,0.0,0,7.841,119.43799999999999,PT.06,PS.02,PA.04,OWN.02,OCC.02,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
140,18973,7,47.471000000000004,54.7261,0.0,0.0,36.6373,11.0414,17.9477,42.1828,0.0,0,27.4656,237.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,19001,7,50.2847,10.2137,0.0,0.0,82.0702,68.7588,38.7181,131.96200000000002,0.0,0,101.96799999999999,483.976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,19037,7,39.692,31.311,0.0,0.0,50.283,57.0717,23.8582,57.2473,0.0,0,38.7647,298.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,19066,2,37.5027,16.9911,0.0,0.0,3.8753,0.7743,15.709000000000001,4.2438,0.0,0,7.3796,86.4758,PT.05,PS.03,PA.03,OWN.02,OCC.03,OT.02,SH.01,WH.01,STH.01,GH.01,OH.01,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
144,19079,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,PT.02,PS.02,PA.02,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
145,23728,7,198.63,31.6562,0.0,0.0,64.7827,22.7695,47.0288,202.31,0.0,0,49.545,616.7230000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,23845,5,25.2853,12.6159,0.0,0.0,36.6052,27.3263,43.1359,133.83700000000002,0.0,0,23.9418,302.747,PT.04,PS.04,PA.04,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
147,24352,7,0.2156,0.4997,0.0,0.0,4.6089,1.7085,0.4101,14.915999999999999,21.7348,0,2.2644,46.358000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,24360,7,33.0172,20.7931,0.0,0.0,30.7351,18.7664,14.4998,37.3345,0.0,0,26.1018,181.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,24439,2,28.0473,0.0,0.0,0.0,48.5287,8.7085,46.9624,49.4653,0.0,0,25.2893,207.002,PT.02,PS.03,PA.02,OWN.01,OCC.04,OT.02,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
150,24454,2,18.2331,12.3936,0.0,0.0,0.4816,5.665,3.0739,16.4076,0.0,0,0.5682,56.823,PT.02,PS.03,PA.02,OWN.02,OCC.03,OT.02,SH.01,WH.01,STH.01,GH.01,OH.01,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
151,24468,2,27.7379,26.4128,0.0,0.0,33.382,20.6747,36.1632,27.0529,0.0,0,14.9267,186.35,PT.01,PS.04,PA.01,OWN.01,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0
152,24474,2,26.1225,0.0,0.0,0.0,22.7718,4.0798,21.941999999999997,19.7986,0.0,0,12.6823,107.397,PT.02,PS.03,PA.02,OWN.01,OCC.03,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
153,24491,7,30.5371,16.087,0.0,0.0,32.0273,39.0702,15.5486,36.566,0.0,0,24.5208,194.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,24541,7,48.4096,42.9963,0.0,0.0,31.4202,34.9646,13.2871,36.8005,0.0,0,22.5216,230.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,24554,7,96.8245,21.2245,0.0,0.0,53.4065,28.9838,26.2814,61.078,0.0,0,40.7183,328.517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,24577,2,9.6239,0.0,0.0,0.0,1.3933,5.665,1.7034,13.0217,0.0,0,0.3166,31.7238,PT.02,PS.03,PA.03,OWN.01,OCC.02,OT.06,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0
157,24604,2,10.1018,12.6233,0.0,0.0,20.3732,14.0834,18.7535,21.4564,0.0,0,10.759,108.15100000000001,PT.01,PS.02,PA.01,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
158,24620,2,6.4501,0.0,0.0,0.0,7.8248,3.498,8.1585,13.8898,0.0,0,2.7963,42.6175,PT.04,PS.04,PA.04,OWN.01,OCC.01,OT.02,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
159,24662,2,4.7393,7.5605,0.0,0.0,21.1092,5.6148,18.9426,19.2474,0.0,0,12.6638,89.8777,PT.04,PS.03,PA.02,OWN.02,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0
160,24735,2,6.6898,0.0,0.0,0.0,10.4139,3.569,8.7408,12.9107,0.0,0,5.0908,47.4151,PT.02,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
161,24750,7,27.0017,17.8769,0.0,0.0,29.4576,17.0334,13.8971,39.6066,0.0,0,28.8407,173.71400000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,24789,2,19.8391,0.0,0.0,0.0,13.9454,3.738,12.8809,13.0416,0.0,0,7.6286,71.0736,PT.02,PS.02,PA.03,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
163,24800,2,8.6452,6.922000000000001,0.0,0.0,6.5707,5.1779,8.016,16.272000000000002,0.0,0,0.8969,52.5008,PT.01,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
164,24858,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,PT.02,PS.03,PA.02,OWN.01,OCC.04,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0
165,25184,7,146.19299999999998,34.7482,0.0,0.0,7.653,4.25,2.1133,66.5598,0.0,0,2.6416,264.159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,25201,3,80.7653,31.5971,0.0,0.0,8.7396,5.15,30.421999999999997,60.4621,0.0,0,2.1933,219.329,PT.04,PS.03,PA.04,OWN.02,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
167,25248,8,4.1595,3.4742,0.0,0.0,34.997,29.5038,23.9214,57.8217,0.0,0,45.4674,199.345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,25292,2,17.1913,0.0,0.0,0.0,25.9149,15.6452,22.0712,23.0942,0.0,0,13.4013,117.318,PT.03,PS.02,PA.02,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.01,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
169,25321,2,63.2003,76.0147,0.0,0.0,8.4989,5.83,32.2342,55.3595,0.0,0,2.4357,243.57299999999998,PT.02,PS.04,PA.03,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
170,25355,7,32.7706,27.6329,0.0,0.0,14.7218,14.1794,5.1197,17.5709,0.0,0,10.0097,122.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,25371,2,33.16,0.0,0.0,0.0,41.9729,33.6941,38.3301,45.7558,0.0,0,21.8014,214.71400000000003,PT.02,PS.03,PA.02,OWN.02,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
172,25453,3,51.1007,0.0,0.0,0.0,25.311999999999998,9.7348,19.576,10.2167,0.0,0,16.2063,132.14700000000002,PT.02,PS.01,PA.03,OWN.01,OCC.01,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
173,25588,3,30.6286,12.7834,0.0,0.0,3.6974,3.4505,12.4308,34.6132,0.0,0,0.9859,98.5897,PT.06,PS.03,PA.03,OWN.02,OCC.02,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0
174,25649,2,10.0009,10.8962,0.0,0.0,4.2666,4.343999999999999,17.9329,15.7068,0.0,0,10.2192,73.3666,PT.04,PS.04,PA.03,OWN.02,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.01,OH.01,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
175,25688,3,36.5492,0.0,0.0,0.0,10.5207,23.2343,49.8129,50.6938,0.0,0,40.1307,210.942,PT.04,PS.02,PA.01,OWN.01,OCC.04,OT.02,SH.01,WH.01,STH.01,GH.01,OH.01,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
176,25708,7,15.033,7.4745,0.0,0.0,66.3856,67.3336,31.3186,114.09899999999999,0.0,0,89.8374,391.48199999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,25743,2,28.6277,0.0,338.156,0.0,74.0828,19.4785,34.5061,55.4292,0.0,0,25.7391,576.019,PT.06,PS.01,PA.03,OWN.01,OCC.03,OT.04,SH.03,WH.05,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
178,25760,7,10.5619,9.4412,0.0,0.0,43.6834,38.6957,20.6084,75.2897,0.0,0,59.3247,257.605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,25778,7,34.3688,12.4819,0.0,0.0,12.1069,4.25,8.657,38.8314,0.0,0,9.1459,119.84200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,25834,3,186.46400000000003,24.0573,0.0,0.0,15.802999999999999,3.339,47.9974,148.296,0.0,0,4.3026,430.259,PT.01,PS.04,PA.04,OWN.01,OCC.05,OT.04,SH.01,WH.01,STH.04,GH.04,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0
181,25910,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,PT.02,PS.03,PA.02,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
182,25945,3,68.1139,22.2599,0.0,0.0,7.9369,14.1429,21.7676,70.4136,0.0,0,2.0669999999999997,206.702,PT.04,PS.03,PA.04,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
183,26555,7,57.5251,18.003,0.0,0.0,62.208999999999996,85.4417,29.7323,70.8879,0.0,0,47.8548,371.654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,27512,7,36.5658,22.214000000000002,0.0,0.0,27.0655,14.954,13.2522,30.9338,0.0,0,20.6676,165.653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,27764,2,15.3723,10.0784,0.0,0.0,32.163000000000004,22.3746,28.0492,33.4947,0.0,0,15.925,157.457,PT.02,PS.03,PA.02,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
186,28279,7,103.055,36.2532,0.0,0.0,21.2829,21.0355,12.7748,87.1893,0.0,0,13.957,295.548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,28618,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,PT.02,PS.02,PA.02,OWN.02,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.01,OH.01,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
188,28643,4,16.7757,17.4246,0.0,0.0,3.786,4.8,4.8749,18.0027,0.0,0,1.3882,67.05199999999999,PT.06,PS.02,PA.04,OWN.02,OCC.01,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
189,28787,5,2.1821,16.939,0.0,2.523,4.71,0.7828,6.0303,4.1788,0.0,0,3.2191,40.5651,PT.01,PS.04,PA.01,OWN.01,OCC.02,OT.03,SH.05,WH.02,STH.01,GH.02,OH.02,SOL.01,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,29391,7,77.1709,37.4758,0.0,0.0,21.3634,10.1977,14.0746,77.8252,0.0,0,15.0874,253.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,29988,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,PT.02,PS.03,PA.02,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
192,32343,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,32652,7,24.8417,34.3244,0.0,0.0,61.5298,29.435,30.2826,145.941,0.0,0,52.1772,378.532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,32922,7,41.515,53.5022,0.0,0.0,15.966,4.25,10.3119,59.7643,0.0,0,11.0976,196.407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,33047,5,31.7643,13.5176,0.0,0.0,6.3623,4.6,4.1042,19.406,0.0,0,2.1388,81.8932,PT.06,PS.02,PA.04,OWN.02,OCC.01,OT.02,SH.04,WH.05,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
196,33066,7,3.1639999999999997,1.8282,0.0,0.0,3.8101,4.25,2.4304,11.8379,0.0,0,3.0594,30.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,36462,5,27.3348,15.8911,0.0,0.0,21.279,11.8776,23.5008,90.8041,0.0,0,9.6083,200.296,PT.02,PS.04,PA.02,OWN.01,OCC.04,OT.03,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0
198,39138,7,100.738,67.9357,0.0,0.0,9.5363,4.7303,2.7695,76.1114,0.0,0,2.6447,264.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,39521,7,31.5441,28.3561,0.0,0.0,20.0458,6.8831,9.4727,23.183000000000003,0.0,0,14.8572,134.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,39654,7,27.7014,31.9346,0.0,0.0,23.2473,8.7622,16.6311,55.2701,0.0,0,19.7763,183.32299999999998,PT.04,PS.03,PA.02,OWN.01,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0
201,40321,1,141.249,40.7652,0.0,0.0,29.8358,6.625,138.487,207.097,0.0,0,5.6976,569.757,PT.02,PS.04,PA.02,OWN.01,OCC.04,OT.03,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0
202,41356,7,14.4344,18.1304,0.0,0.0,12.8212,8.3143,8.795,37.3369,0.0,0,10.1049,109.93700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,42178,7,17.3134,0.0,0.0,0.0,2.0836,4.25,1.0002,11.8379,0.0,0,1.15,37.635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,42226,8,98.9698,23.6273,0.0,0.0,26.1867,9.7059,25.0825,90.455,0.0,0,18.0949,292.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,43807,3,12.4116,4.5874,0.0,0.0,9.057,5.565,15.7337,35.5593,0.0,0,2.1336,85.0476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,44939,7,36.1184,29.7162,0.0,0.0,16.7086,8.2586,11.4815,14.7038,0.0,0,13.485,130.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,56567,9,5.3825,6.1675,0.0,4.2696,6.9238,2.9707,5.1676,4.0948,0.0,0,5.3954,40.372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,56617,8,1.4895,3.4942,0.0,2.4071,6.1738,2.112,5.3817,6.5771,32.3582,0,4.1414,64.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,57367,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,57587,9,4.8349,1.915,0.0,0.0,28.8182,21.2847,28.9146,61.6412,0.0,0,21.3275,168.736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,57641,9,173.88,17.4145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17168.8,17360.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,57770,9,25.5542,8.9303,0.0,0.0,14.1071,4.421,19.6265,34.4108,0.0,0,8.6202,115.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
